,Channel_Name,Language,Tags,Last_Played_Game,Game_ID,ChannelID,Count,followers
1861,tommykaylive,en,"['Roleplay', 'eSports', 'Variety', 'Comedy', 'English', 'Minority', 'bald', 'alpha', 'technocrat', 'thegoat']",Warcraft III,12924,157636141,17766,297497
1862,tenekekafalar_tk,tr,['Türkçe'],Just Chatting,509658,134927899,12779,350948
1863,theguill84,fr,"['Minecraft', 'Français', 'Guill', 'aigri', 'TheGuill84', 'TheGuil', 'Mauvaisjoueur', 'Râleur']",Minecraft,27471,36318615,27234,491708
1864,thejrm_,en,"['ADHD', 'English']",Dead by Daylight,491487,412114748,27596,426769
1865,thenicolet,en,['English'],Fortnite,33214,197406569,70823,1389791
1866,traytonlol,fr,"['Chokbar', 'English', 'Challenger', 'Brakmar', 'Francais', 'Français']",League of Legends,21779,81446331,32805,205609
1867,trilltko,en,['English'],World of Warcraft,18122,110027977,1551,72838
1868,taspio,pt,['Português'],Just Chatting,509658,484404305,72423,715641
1869,thealvaro845,es,['Español'],Squad Busters,788447527,69564524,10117,664559
1870,thedarkness,pt,"['english', 'csgo', 'cs', 'fortnite', 'Drop', 'FortniteStreamer', 'zerobuild', 'warzone', 'mw3', 'cod']",Call of Duty: Warzone,512710,52614128,30523,699138
1871,tommey,en,"['English', 'Warzone', 'CallofDuty', 'CoD', 'Tommey', 'WZ']",Slots,498566,25736477,40834,393109
1872,tubbo,en,"['English', 'tubtime', 'qsmp', 'TubNet', 'sussexgamer']",IRL,509672,223191589,158700,5261126
1873,tsm_theoddone,en,"['English', 'HardMode']",HELLDIVERS 2,766571430,30080840,9945,811611
1874,teamsp00ky,en,"['Fgc', 'tekken8', 'streetfighter6', 'mortalkombat1', 'mk1', 't8', 'sf6', 'fightinggamenews', 'FightingGameCommunity', 'English']",2XKO,774680424,11152602,13927,327500
1875,thebausffs,en,"['messi', 'English', 'Speedrun']",League of Legends,21779,93869876,81188,1295819
1876,theboisantana,en,"['firstplaythrough', 'nosummons', 'English']",Call of Duty: Warzone,512710,196668687,10344,213820
1877,theviper,en,"['English', 'aoe2', 'theviper', 'aoe2DE', 'ageofempires']",Age of Empires II,13389,30382440,13040,212560
1878,thijs,en,['English'],Hearthstone,138585,57025612,49704,796534
1879,tobias,fr,"['humour', 'chill', 'gaming', 'react', 'Français', 'live', 'irl', 'vlog']",Just Chatting,509658,473183066,7461,470113
1880,tpabomah,ru,"['Бородач', 'Русский']",Sid Meier's Civilization VII,414822821,265940345,44537,581501
1881,tfblade,en,"['English', 'Rank1', 'Toplaner']",League of Legends,21779,59308271,75638,1253524
1882,tfue,en,"['English', 'Fortnite']",Just Chatting,509658,60056333,202115,11350591
1883,titodami,es,"['Español', 'DropsActivados']",Rust,263490,472254606,9647,101357
1884,tntsportsbr,pt,"['tntsportsbr', 'futebol', 'Português', 'championsleague', 'ligadoscampeoes', 'psg', 'realmadrid', 'haaland', 'vinijr']",Talk Shows & Podcasts,417752,124640241,34786,415669
1885,trymacskaktuskoenig,de,['Deutsch'],Minecraft,27471,571613121,2577,91885
1886,thegrefg,es,"['grefg', 'thegrefg', 'Heretics', 'Español', 'Saiyans', 'Esland']",League of Legends,21779,48878319,574473,12022203
1887,therealknossi,de,['Deutsch'],Baller League,423594505,71588578,354218,2353601
1888,trinity,fr,"['Français', 'Voyage', 'vanlife', 'roadtrip', 'travel', 'IRL', 'vlog']",IRL,509672,40383341,8034,208811
1889,tumblurr,it,['Italiano'],Just Chatting,509658,77827128,70184,1670877
1890,thebenbig,fr,"['Français', 'PvP', 'Roleplay']",Grand Theft Auto V,32982,64068940,9901,39569
1891,tiagovski555yt,pt,"['GTARP', 'tiagovski', 'vski', 'csgo', 'Português']",Just Chatting,509658,246532465,10168,504643
1892,tiankami,ru,"['Русский', 'АрхонтРогаликов', 'БезМата']",Retro,27284,95645837,12242,174329
1893,tobiasfate,en,['English'],League of Legends,21779,91137296,93416,899694
1894,towelliee,en,"['English', 'Cuban', 'MMORPG', 'WorldofWarcraft', 'tww', 'tankmain', 'tank']",World of Warcraft,18122,20694610,107416,969235
1895,trilluxe,de,"['GlobalElite', 'CSGO', 'CS2', 'TrilluXe', 'English', 'Deutsch']",Special Events,509663,55898523,42863,614013
1896,thaldrinlol,tr,['Türkçe'],League of Legends,21779,46595619,10555,559499
1897,tommyinnit,en,['English'],Just Chatting,509658,116228390,71049,7348160
1898,truegeordie,en,"['football', 'boxing', 'English']",Sports,518203,553122896,31949,271559
1899,uthenera,tr,['Türkçe'],Teamfight Tactics,513143,28541821,18701,500432
1900,valorant_jpn,ja,"['Esports', 'VALORANT', '日本語']",VALORANT,516575,544210045,92279,573528
1901,wayne75525,zh,wayne75525,Just Chatting,509658,40656652,19576,208678
1902,umggaming,en,['Esports'],Gears 5,506407,112837021,2993,223313
1903,unsanitylive,en,"['Canada', 'TwitchOG', 'JTV', 'English', 'Comedy']",Voices of the Void,1330093788,7167763,2744,71944
1904,videoyun,tr,"['Türkçe', 'Turkish', 'LOKY']",Just Chatting,509658,24233423,20195,525507
1905,wardell,en,"['Chinese', 'Asian', 'radiant', 'ASMR', 'sadness', 'DemonTime', 'HotTubStreamWithoutTheTub', 'English', 'ThiccGamerGirl', 'edater']",VALORANT,516575,100182904,60353,1106730
1906,weplaycsgo,en,"['Esports', 'English']",Counter-Strike,32399,50938009,2698,85754
1907,wirtual,en,"['English', 'Racing', 'Speedrun', 'Challenge', 'Sweden', 'Norway']",Trackmania,687129551,92271663,32552,511691
1908,wkgml,ko,"['장미', '한국어']",wkgml,wkgml,138542600,31608,553228
1909,woowakgood,ko,['한국어'],Just Chatting,509658,49045679,52202,1034694
1910,uhsnow,en,"['English', 'Roleplay', 'RP', 'fps', 'Space', 'NoPixel', 'GTARP']",Grand Theft Auto V,32982,122887284,27925,253897
1911,urbanaplayfm,es,"['Radio', 'Español', 'vivo', 'urbana', 'play', '1043', 'argentina', 'buenos', 'aires']",Just Chatting,509658,642520006,5646,84114
1912,wagnificent,en,"['warzone', 'br', 'English', 'NUKES', 'mw3', 'BattleRoyaleMode']",Call of Duty: Warzone,512710,109341125,21993,154350
1913,twitchpresentskr,ko,"['같이보기스트리머', '애니메이션']",Art,509660,474884128,9248,60816
1914,vysotzky,pl,"['MOBA', 'LOL', 'XI', 'Polski']",League of Legends,21779,96308352,48487,384997
1915,velox,it,"['warzone', 'callofduty', 'ita', 'velox', 'Italiano']",Grand Theft Auto V,32982,109778370,29981,538716
1916,vgumiho,en,"['vGumiho', 'NoBackseating', 'English', 'Japanese', 'Minecraft']",VALORANT,516575,50686586,42147,216162
1917,whitespaa,en,['English'],ASMR,509659,551906487,32784,328108
1918,wingz,es,['Español'],Slots,498566,73915127,5769,96500
1919,unlostv,tr,['Türkçe'],VALORANT,516575,83399952,36472,2170012
1920,vei,en,"['Vtuber', 'VisualASMR', 'vei', 'real', 'female', 'agirlandagamerwhoamama', 'humminahumminabazoooooing', 'English', 'awooga']",Just Chatting,509658,97245742,76723,1065780
1921,unclebjorn,ru,"['ЛеснаяБратва', 'Русский']",Viking Rise,987025231,73477451,13565,162489
1922,wintergaming,en,"['Chill', 'Salt', 'Drama', 'NoNerds', 'Sellout', 'AngryCoach', 'English']",StarCraft II,490422,25766032,17026,286990
1923,twaryna,uk,"['Ukraine', 'Герої', 'тшарупа', 'Heroes3', 'Duel', 'Rockabilly', 'Psychobilly', 'StandWithUkraine', 'Українська']",Heroes of Might and Magic III: The Restoration of Erathia,12839,19721626,15856,70481
1924,twitchrivals,en,"['TwitchRivals', 'English', 'Gaming']",Fortnite,33214,197886470,31582,2456828
1925,weak3n,en,"['667', 'ego', '5head', 'worldchampion', 'coachbro', 'English']",Escape from Tarkov,491931,25220420,25394,257335
1926,x2twins,en,['English'],Minecraft,27471,189290002,58040,3172401
1927,vadeal,de,"['English', 'Deutsch', 'Wave', 'eSport', 'FNCSCHAMP', 'Vadeal', 'Grands', 'FNCS']",Fortnite,33214,487318498,38009,958070
1928,valeria7k,en,"['IRL', 'AMA', 'Bisexual', 'VisualASMR', 'Girl', 'Woman', 'English']",Just Chatting,509658,192376620,14951,360720
1929,vlesk,de,"['Deutsch', 'Gaming', 'Multiplayer', 'Cooperative', 'Variety', 'Vlesk']",Just Chatting,509658,26707784,24039,244157
1930,willneff,en,['English'],Pokémon Scarlet/Violet,670867987,122888997,26819,503147
1931,wolfabelle,en,"['cringe', 'roleplay', 'depression', 'british', 'adhd', 'WOMAN', 'UwU', 'variety', 'LGBT', 'English']",Black Myth: Wukong,519291,190146087,30649,291967
1932,wudijo,en,"['diablo', 'D4', 'ARPG', 'PoE', 'educational', 'competitive', 'Diablo4', 'Diablo3', 'English', 'LastEpoch']",Diablo IV,515024,61438909,7457,367423
1933,valorant_la,es,"['Español', 'valorant', 'Esports', 'shooters', 'Valo', 'valorant']",VALORANT,516575,544213766,25288,418726
1934,vinnie,en,['English'],League of Legends,21779,208189351,20292,1022989
1935,westcol,es,['Español'],Minecraft,27471,168732568,21792,1447910
1936,willerz,en,"['English', 'chad', 'Friendly', 'Parkour', 'comedy', 'action', 'FPS', 'multiplayer']",Escape from Tarkov,491931,118155820,30905,400180
1937,withzack,es,['Español'],ELDEN RING,512953,128268757,11947,583425
1938,wearethevr,hu,['Magyar'],Talk Shows & Podcasts,417752,63493039,23207,625296
1939,welyn,en,"['English', 'gamer']",Escape from Tarkov,491931,128892121,24108,998523
1940,whippy,en,"['english', 'roleplay', 'English']",Grand Theft Auto V,32982,28564152,59785,508650
1941,wingsofdeath,en,"['HotTub', 'Drops', 'ASMR', 'English', 'VTuber', 'Top']",Black Myth: Wukong,519291,30171560,12284,463547
1942,unsympathisch_tv,de,['Deutsch'],Just Chatting,509658,79769388,47611,1202315
1943,valorant_br,pt,"['Esports', 'português', 'Português']",VALORANT,516575,502014446,79534,765619
1944,valorant_kr,ko,"['e스포츠', '발로란트', 'VCT', '한국어', '챔피언스', 'valorant', '체인저스', 'changers']",VALORANT,516575,575804071,17493,155106
1945,werlyb,es,['Español'],Black Myth: Wukong,519291,30357893,65844,785481
1946,unboxholics,en,"['unboxholics', 'horrornight', 'uh', 'uhhorror', 'English']",unboxholics,unboxholics,68246485,19307,464739
1947,unicornio,es,"['Español', 'IRL', 'Charlas', 'Reacciónes', 'Variedad']",Just Chatting,509658,61519248,47907,1216966
1948,warframe,en,"['warframe', 'English', 'DropsEnabled']",Warframe,66170,31557216,90874,2217496
1949,winghaven,es,['Español'],Call of Duty: Warzone,512710,41790550,27868,432629
1950,woohankyung,ko,['한국어'],Just Chatting,509658,455679396,26391,590335
1951,wtf_winds123,zh,"['中文', '帥臉', '勤奮主播', '技術路線', '手遊', '超級幸運']",Black Myth: Wukong,519291,29546745,31478,326722
1952,twayko,es,['Español'],Slots,498566,185163242,15686,296393
1953,voodoosh,ru,['Русский'],Tournament Poker,3151,87481167,61723,397028
1954,tyler_ygg,en,"['English', 'BackseatingAllowed']",Parallel,1931912067,52379691,15269,115017
1955,vaporadark,en,"['English', 'leagueoflegends', 'adc', 'aphelios']",League of Legends,21779,38276909,3322,119356
1956,vicens,es,"['Español', 'Fortnite']",Fortnite,33214,101395464,20090,1935706
1957,voyboy,en,voyboy,League of Legends,21779,14293484,140,1302883
1958,wackyjacky101,en,"['BattleRoyale', 'English']",PUBG: BATTLEGROUNDS,493057,91103221,13479,308843
1959,waitou1117,zh,['中文'],Grand Theft Auto V,32982,88217136,6060,29610
1960,twitchsports,en,"['sports', 'English', 'GameShow', 'olympicgames', 'IRL']",Sports,518203,232867781,1072,54653
1961,tyceno,en,['English'],TopSpin 2K25,145906249,100048582,89175,686393
1962,twitchfarming,de,"['Vlog', 'Drohne', 'Drone', 'Farmer', 'Farming', 'Traktor', 'Deutsch']",Just Chatting,509658,438349822,10908,142623
1963,ultia,fr,['Français'],Cyberpunk 2077,65876,68594999,16120,271824
1964,valorant,en,"['Esports', 'VCT', 'English', 'VALORANTChampionsTour', 'ChampionsTour', 'Champions', 'VALORANTChampions', 'DropsEnabled']",VALORANT,516575,490592527,725944,4460822
1965,vargskelethor,en,"['fecalfunny', 'gamer', 'monke', 'snusk', 'vargP', 'badEnglish', 'English']",Teardown,514795,28219022,22567,403138
1966,venruki,en,['English'],World of Warcraft,18122,21302211,19452,356948
1967,vercetti,en,"['Vercetti', 'gta', 'English', 'WindyCityRp', 'fivem', 'WindyCity', 'FiveMRolePlay', 'GTARPLIVE']",Grand Theft Auto V,32982,416781017,14377,140142
1968,tvander,es,"['Español', 'KOI', 'ander', 'masonería', '33', 'melons']",League of Legends,21779,132279966,30575,549238
1969,twincytv,fr,['Français'],Grand Theft Auto V,32982,440140011,3154,119218
1970,warchiwar,es,"['Español', 'SMITEPartner', 'SMITE', 'Ranked', 'DropsActivados']",SMITE,32507,40282149,19887,161807
1971,warcraft,en,"['Warcraft', 'Esports', 'English', 'WorldofWarcraft']",World of Warcraft,18122,37516578,173,810751
1972,wardiii,en,"['Esports', 'English']",StarCraft II,490422,26973975,10948,104129
1973,welovegames,ru,"['русский', 'IRL', 'игры', 'новинки', 'юмор', 'общение', 'Русский', 'разговоры']",Black Myth: Wukong,519291,30814134,35752,498128
1974,vivalafazza,it,"['Italiano', 'clown', '025']",Black Myth: Wukong,519291,131917576,20818,396297
1975,wankilstudio,fr,"['Français', 'DropsActivés']",Hunt: Showdown 1896,500188,31289086,30499,1275008
1976,whaazz,en,"['PvP', 'Arena', 'Rogue', 'Warrior', 'Monk', 'Druid', 'English', 'DemonHunter', 'Evoker']",World of Warcraft,18122,68266211,21150,193442
1977,wilbursoot,en,['English'],Minecraft,27471,185048086,121726,4551784
1978,x6flipin,es,"['flipin', 'faceit', 'TGD', 'Español', 'source2', 'counterstrike2', 'cs2', 'premier']",Counter-Strike,32399,27757893,12909,390389
1979,uzra,zh,['中文'],Black Myth: Wukong,519291,11692694,31895,241905
1980,versuta,ru,['Русский'],Dota 2,29595,21802540,13430,489980
1981,uberhaxornova,en,['English'],Just Chatting,509658,7010591,29151,551708
1982,uselessmouth,ru,['Русский'],StarCraft II,490422,22877031,15355,328153
1983,vanotica_,th,"['ไทย', 'DooWhite', 'ภาษาไทย', 'AttackAllAround', 'WhatCity']",Grand Theft Auto V,32982,189420367,9076,156114
1984,vgbootcamp,en,"['Esports', 'English', 'Competitive', 'FGC', 'smashbros', 'Smashbrosultimate', 'Esport', 'SuperSmashBrosUltimate', 'SuperSmashBros', 'fightinggames']",Super Smash Bros. Ultimate,504461,9846758,58862,657426
1985,viperdemon,th,"['valorant', 'viperdemon', 'z11', 'ไทย', 'ภาษาไทย']",Teamfight Tactics,513143,39150803,21554,244864
1986,vitapvpey,fr,['Français'],vitapvpey,vitapvpey,74051603,5975,125975
1987,twitchkr,ko,"['justchatting', '한국어']",Just Chatting,509658,103368190,2735,110596
1988,tyongeee,en,"['korean', 'kpop', 'Dance', 'Travel', 'irl', 'English', 'cute']",Just Chatting,509658,432065909,9326,82920
1989,vovo,pt,"['Português', 'CPX', 'Humor', 'Panela', 'Sobrevivência', 'react', 'ETS2', 'simuladores', 'FS22', 'FarmingSimulator22']",Grand Theft Auto V,32982,136189230,9659,349936
1990,wtcn,tr,"['Türkçe', 'DroplarEtkin']",VALORANT,516575,51950404,151759,2925824
1991,wingo,fr,"['Plaisir', 'Partage', 'Poule', 'Energie', 'Humour', 'Cracotte', 'Drops', 'Français', 'ZLAN']",DREDGE,1581126534,41384425,4157,126925
1992,wismichu,es,['Español'],ELDEN RING,512953,30504119,14111,1325373
1993,witwix,en,"['EsotericGamingForGeniuses', 'MeLikeVideoGames', 'DrippingGrease', 'AlabamaHammaSlamma', 'English']",HITMAN World of Assassination,1780647523,11558942,9272,332682
1994,wolfeyvgc,en,['English'],Pokémon Scarlet/Violet,670867987,105714465,3040,170827
1995,worldofwarships,ja,"['CommunityEngagement', 'Community', 'DropEnabled', 'WorldofWarships', 'Japanese', '日本語']",World of Warships,32502,182565961,42578,314280
1996,valle,de,"['GrandTheftAuto5', 'RollenSpiel', 'Deutsch', 'Roleplay', 'Homestate', 'HS']",Grand Theft Auto V,32982,179597489,8916,76714
1997,weathernewslive,ja,['日本語'],Talk Shows & Podcasts,417752,471136540,2814,44444
1998,xo_trixy,fr,"['gaming', 'humour', 'Français', 'multijoueur', 'dresstoimpress', 'mode', 'outfit', 'roblox', 'compétition']",Just Chatting,509658,125323544,5589,251755
1999,youngmulti,pl,"['Polski', 'YFL', 'YoungMulti', 'Muzyka']",Just Chatting,509658,28141853,29841,1223880
2000,yourpelagea,en,yourpelagea,ASMR,509659,183581994,13967,149944
2001,zzamtiger0310,ko,['한국어'],Just Chatting,509658,120568022,19246,225636
2002,ydcb,en,"['Comedy', 'clown', 'circus', 'epicseven', 'gacha', 'positivity', 'lucky', 'helpful', 'English']",Counter-Strike,32399,77140862,12592,126042
2003,zakl1k,pt,"['Português', 'Minecraft']",Minecraft,27471,192202755,9393,297947
2004,zeko,es,"['Español', 'Fortnite', 'zEkO']",Fortnite,33214,101448647,16696,1169227
2005,zizaran,en,"['English', 'ARPG', 'Sarcastic', 'PvE', 'Norwegian', 'Belfast', 'CoStream', 'Floating', 'Crab', 'HeraldfortheCrabGod']",Path of Exile,29307,36483360,64199,447289
2006,xcry,es,['Español'],Just Chatting,509658,96246531,24947,3267173
2007,xnapycz,cs,"['Čeština', 'leagueoflegends']",League of Legends,21779,27370971,18490,199504
2008,ybicanoooobov,ru,"['Русский', 'высокийскилл']",Dota 2,29595,68950614,63940,673459
2009,yomax,fr,"['Football', 'fifa', 'foot', 'Français', 'eafc24', 'EASportsFC', 'EAFC']",EA Sports FC 24,143106037,74391737,30707,547452
2010,yumyumyu77,ko,['한국어'],Just Chatting,509658,156748712,33834,316927
2011,zapman,en,"['English', 'SMITE', 'DropsEnabled']",SMITE,32507,26302544,18701,151394
2012,zerkaa,en,['English'],London 2012: The Official Video Game,33845,13884994,64107,1492942
2013,zigueira,pt,['Português'],Arena Breakout: Infinite,401587136,32171655,38920,749711
2014,znebtv,th,"['ไทย', 'ภาษาไทย']",Dead by Daylight,491487,140757037,4454,70637
2015,xargon0731,zh,"['中文', '六都最老選手']",Black Myth: Wukong,519291,47250099,40322,324535
2016,yamatonjp,ja,"['日本語', '広告なし']",Escape from Tarkov,491931,57962435,39357,256648
2017,yoowooyang,ko,"['한국어', '브이튜버']",Escape from Tarkov,491931,137952746,5341,83090
2018,yumytv,en,['English'],World of Warcraft,18122,17206877,8786,142084
2019,zanki0h,fr,['Français'],zanki0h,zanki0h,23138164,6913,111084
2020,zony,pl,"['Polski', 'ZONY', 'LGBTFriendly', 'Fortnite']",Just Chatting,509658,101286926,10620,848299
2021,zubatlel,en,"['joel', 'Ally', 'GIGASOY', 'cats', 'English', 'xdd']",Dead by Daylight,491487,131376461,36684,189676
2022,xhibaoger,zh,"['中文', '한국어']",Just Chatting,509658,25086797,35512,254451
2023,xthesolutiontv,de,"['Gaming', 'streaming', 'Multiplayer', 'Deutsch']",Just Chatting,509658,56040562,44357,724198
2024,yapyap30,ko,"['한국어', 'just', 'justchatting', 'justchatting']",League of Legends,21779,103861159,49801,329912
2025,yetz,pt,"['Português', 'leagueoflegeneds', 'CBLOL', 'DropsAtivados']",Guild Wars 2,19357,27680990,12340,930903
2026,yourfriendkyle,en,"['mlbtheshow', 'yourfriendkyle', 'yfk', 'Baseball', 'English', 'sleep', 'Golf', 'golfing', 'IRL', 'sports']",MLB The Show 24,1185403782,94247604,6818,225454
2027,yourragegaming,en,['English'],Just Chatting,509658,36926489,64107,1471968
2028,zed99_lol,ko,"['한국어', 'English', '율천고', '율천고최현우']",League of Legends,21779,140116025,21542,240407
2029,zok3r,es,"['zok3r', 'valorant', 'radiant', 'jett', 'operator', 'Español']",VALORANT,516575,36061968,17814,223410
2030,zoodasa,ko,['한국어'],Just Chatting,509658,138287817,14189,436647
2031,zormanworld,es,"['Español', 'Retro']",Just Chatting,509658,65876095,20298,579799
2032,xari,fr,['Français'],Just Chatting,509658,88301612,36734,407323
